start_date_local,name,distance_km,moving_minutes,pace_min_per_km,average_heartrate,max_heartrate,training_load,km_per_hour
2024-08-20 07:56:09,Morning Run,2.24233,21.883333333333333,9.712509712509712,134.0,157.0,43.0,6.148048743335872
2024-08-22 07:16:05,Morning Run,2.17821,22.733333333333334,10.455876202425763,125.0,147.0,36.0,5.748941348973607
2024-08-23 07:35:02,Morning Run,5.087470000000001,55.86666666666667,10.964912280701753,127.0,150.0,92.0,5.463869928400955
2024-08-31 07:53:48,Morning Run,3.2857600000000002,37.9,11.462631820265933,115.0,144.0,42.0,5.201730870712402
2024-09-01 08:56:53,Morning Run,0.84317,8.9,10.390689941812136,101.0,128.0,6.0,5.68429213483146
2024-09-08 09:43:35,Morning Run,1.79602,19.916666666666668,11.140819964349378,116.0,136.0,22.0,5.410604184100418
2024-09-09 06:58:21,Morning Run,2.3566100000000003,24.616666666666667,10.97377504797076,113.0,139.0,24.0,5.743937711577522
2024-09-09 06:58:21,Morning Run,2.3566100000000003,24.933333333333334,10.766580534022394,113.0,139.0,25.0,5.670986631016043
2024-09-15 07:11:00,Morning Run,5.08609,58.11666666666667,11.368804001819008,118.0,138.0,65.0,5.250910238026957
2024-09-20 06:43:05,Morning Run,3.58065,42.3,11.66316771635176,113.0,136.0,42.0,5.078936170212766
2024-09-22 19:42:35,Evening Run,2.2666,25.866666666666667,11.657530659888513,133.0,153.0,47.0,5.257577319587629
2024-09-26 19:07:12,Evening Run @Middelfart,1.78638,23.116666666666667,11.82033096926714,121.0,142.0,30.0,4.636602739726028
2024-10-04 08:09:22,Morning Run,3.14589,35.11666666666667,11.956001912960307,109.0,137.0,30.0,5.375037494067395
2024-10-06 08:53:53,Morning Run,5.004689999999999,63.78333333333333,12.693577050012694,117.0,135.0,69.0,4.707834857590802
2024-10-07 08:29:07,Morning Run,2.0314,23.7,11.66316771635176,111.0,131.0,22.0,5.142784810126583
2024-10-10 06:01:44,Morning Run,1.19825,15.833333333333334,12.607160867372667,87.0,94.0,5.0,4.540736842105264
2024-10-10 06:01:44,Morning Run,1.19825,15.833333333333334,12.607160867372667,87.0,94.0,5.0,4.540736842105264
2024-10-10 16:56:15,Afternoon Run,1.00089,12.25,12.016342225426579,98.0,111.0,7.0,4.902318367346939
2024-10-10 16:56:15,Afternoon Run,1.00089,12.25,12.016342225426579,98.0,111.0,7.0,4.902318367346939
2024-10-12 12:24:06,Lunch Run,2.99519,32.166666666666664,10.73191672032625,127.0,150.0,54.0,5.586882901554405
2024-10-14 08:43:13,Morning Run,1.28726,14.116666666666667,10.957703265395573,117.0,136.0,16.0,5.471234946871311
2024-10-14 08:43:13,Morning Run,1.28726,14.116666666666667,10.957703265395573,117.0,136.0,16.0,5.471234946871311
2024-10-18 07:19:14,Morning Run,1.2656500000000002,14.966666666666667,11.622501162250115,115.0,137.0,16.0,5.073875278396438
2024-10-20 10:53:10,Morning Run,3.64674,42.88333333333333,11.51808339092375,130.0,147.0,71.0,5.102317916828604
2024-10-26 11:19:18,Lunch Run,1.76945,22.666666666666668,12.0598166907863,132.0,147.0,42.0,4.683838235294117
2024-10-26 11:19:18,Lunch Run,1.76945,22.666666666666668,12.0598166907863,132.0,147.0,42.0,4.683838235294117
2024-10-27 10:22:20,Morning Run,3.4748200000000002,48.86666666666667,13.238019592268996,114.0,136.0,51.0,4.266491132332879
2024-10-27 10:22:20,Morning Run,3.4748200000000002,48.86666666666667,13.238019592268996,114.0,136.0,51.0,4.266491132332879
2024-11-02 12:27:47,Lunch Run,1.74215,24.233333333333334,12.183235867446394,115.0,138.0,25.0,4.31343878954608
2024-11-04 08:39:06,Morning Run,2.0025,24.4,11.68770453482936,125.0,142.0,34.0,4.924180327868853
2024-11-08 08:30:19,Morning Run,0.9939199999999999,11.733333333333333,10.964912280701753,94.0,122.0,5.0,5.082545454545454
2024-11-09 12:46:01,Lunch Run,2.6800900000000003,33.083333333333336,12.272950417280315,127.0,146.0,51.0,4.8606166246851386
2024-11-10 10:00:01,Morning Run,3.24564,42.61666666666667,12.790995139421847,128.0,148.0,67.0,4.569536175205318
2024-11-14 05:58:18,Morning Run,2.01261,27.85,13.473457289140391,98.0,107.0,13.0,4.335964093357271
2024-11-17 12:10:06,Lunch Run,2.56035,29.916666666666668,11.407711613050422,131.0,146.0,52.0,5.134963788300836
2024-11-18 08:34:25,Morning Run,2.0086500000000003,23.5,11.671335200746967,133.0,145.0,40.0,5.128468085106384
2024-11-20 08:03:15,Morning Run,2.09624,24.683333333333334,11.614401858304296,124.0,149.0,37.0,5.09551924375422
2024-11-22 11:31:47,Lunch Run,2.03475,23.9,11.54201292705448,131.0,161.0,45.0,5.1081589958158995
2024-11-24 11:29:30,Lunch Run,3.05192,36.916666666666664,12.0598166907863,134.0,146.0,66.0,4.960231151241535
2024-11-29 11:06:24,Lunch Run,1.5218399999999999,18.483333333333334,12.094823415578134,127.0,141.0,28.0,4.940147880973849
2024-12-02 08:26:24,Morning Run,2.05009,23.75,11.574074074074074,114.0,142.0,26.0,5.179174736842105
2024-12-06 16:07:01,Afternoon Run,2.5834699999999997,31.033333333333335,12.37317495669389,120.0,140.0,37.0,4.9948936627282485
2024-12-12 10:18:08,Morning Run,2.00944,23.233333333333334,11.558021266759132,130.0,151.0,40.0,5.189371592539455
2024-12-14 10:52:34,Morning Run,3.214,37.6,11.679514132212098,131.0,154.0,66.0,5.128723404255319
2024-12-16 08:29:40,Morning Run,2.0085,22.4,11.148272017837234,105.0,137.0,17.0,5.379910714285716
2024-12-20 08:23:28,Morning Run,3.0797,35.81666666666667,11.574074074074074,132.0,146.0,62.0,5.159106561191251
2024-12-22 10:59:38,Morning Run,3.1035,35.6,11.446886446886447,137.0,160.0,70.0,5.230617977528089
2024-12-24 16:30:12,Afternoon Run,3.46624,44.68333333333333,12.703252032520323,114.0,137.0,47.0,4.654406564714659
2024-12-27 12:51:35,Drapetsona Running,4.00172,47.71666666666667,12.0598166907863,123.0,147.0,65.0,5.031851903597624
2024-12-27 12:51:35,Lunch Run,4.00172,47.96666666666667,12.227928588897042,123.0,144.0,66.0,5.005626129256427
2024-12-28 16:10:44,Afternoon Run,0.9108099999999999,11.583333333333334,12.281994595922379,91.0,100.0,4.0,4.717864748201438
2024-12-30 16:08:28,Afternoon Run,3.35453,40.06666666666667,12.183235867446394,122.0,143.0,53.0,5.023422628951747
2025-01-02 08:30:51,Morning Run,2.4626300000000003,28.266666666666666,11.462631820265933,121.0,133.0,34.0,5.227280660377359
2025-01-03 08:28:46,Morning Run,2.0999899999999996,24.4,11.614401858304296,116.0,131.0,28.0,5.1639098360655735
2025-01-04 13:43:59,Lunch Run,2.06091,23.75,11.345586566825505,110.0,132.0,20.0,5.206509473684211
2025-01-06 08:39:55,Morning Run,2.34133,27.383333333333333,11.695906432748536,124.0,137.0,36.0,5.13012051125989
2025-01-10 08:29:01,Morning Run,2.53377,30.566666666666666,12.0598166907863,121.0,147.0,43.0,4.973594329334787
2025-01-11 12:22:30,Lunch Run,1.4980499999999999,18.616666666666667,12.35483073881888,123.0,135.0,25.0,4.828093106535363
2025-01-17 08:27:09,Morning Run #1023,3.39034,43.53333333333333,12.72264631043257,132.0,148.0,78.0,4.672750382848393
2025-01-19 09:22:33,Morning Run day#1025,3.6281,48.35,13.471082153313686,120.0,134.0,58.0,4.502295760082729
2025-01-24 08:49:12,Morning Run day#1030,2.12598,25.0,11.71234481143125,125.0,138.0,35.0,5.102352000000001
2025-01-27 08:37:33,Morning Run day#1033,2.14573,25.2,11.745360582569884,125.0,141.0,36.0,5.108880952380952
2025-01-31 08:51:04,Morning Run,2.43491,30.15,12.35483073881888,131.0,141.0,50.0,4.845592039800995
2025-02-03 08:32:56,Morning Run,2.00652,24.533333333333335,12.174336498660823,125.0,135.0,35.0,4.90725
2025-02-07 08:47:44,Morning Run day#1044,3.02346,36.833333333333336,12.14771622934888,134.0,155.0,72.0,4.925093212669683
2025-02-09 09:46:06,Morning Run,3.2854200000000002,43.333333333333336,12.87001287001287,122.0,137.0,57.0,4.549043076923077
2025-02-15 09:42:48,Morning Run,2.03325,22.95,11.299435028248586,134.0,144.0,43.0,5.315686274509804
2025-02-16 10:06:27,Morning Run day#1053,2.04138,24.4,11.947431302270012,130.0,139.0,40.0,5.019786885245903
2025-02-21 08:56:49,Morning Run day#1057,2.23304,26.383333333333333,11.71234481143125,139.0,155.0,59.0,5.078296904611497
2025-02-22 09:20:40,Morning Run,2.08649,23.866666666666667,11.439029970258522,135.0,145.0,45.0,5.245365921787709
2025-02-24 08:37:30,Morning Run,2.0298599999999998,23.733333333333334,11.68770453482936,126.0,138.0,32.0,5.131668539325842
2025-02-27 08:36:50,Morning Run,2.20083,27.083333333333332,12.300123001230013,128.0,140.0,42.0,4.875684923076923
2025-03-01 09:21:04,Morning Run,2.18008,26.433333333333334,12.112403100775195,124.0,135.0,36.0,4.948479192938209
2025-03-07 08:30:05,Morning Run #1041,2.18693,26.0,11.870845204178538,128.0,141.0,40.0,5.046761538461538
2025-03-09 10:48:56,Morning Run #1043,3.47911,45.05,12.85016705217168,132.0,147.0,78.0,4.633664816870144
2025-03-10 08:28:03,Morning Run #1044,1.474,19.733333333333334,13.37613697164259,117.0,129.0,21.0,4.481756756756757
2025-03-14 08:28:24,Morning Run,2.04571,22.533333333333335,11.001100110011002,140.0,152.0,50.0,5.447156804733727
2025-03-16 08:59:50,Morning Run,2.04198,23.116666666666667,11.1781801922647,129.0,144.0,37.0,5.3000201874549395
2025-03-21 08:42:15,Morning Run #1086,2.4045300000000003,28.25,11.737089201877934,134.0,156.0,57.0,5.106966371681416
2025-03-26 08:27:50,Morning Run,2.00311,24.166666666666668,12.068549360366884,124.0,133.0,32.0,4.973238620689655
2025-03-28 08:35:17,Morning Run,1.14342,12.483333333333333,10.92896174863388,135.0,154.0,24.0,5.495743658210949
2025-04-03 08:30:01,Morning Run #1099,2.01175,23.183333333333334,11.49425287356322,131.0,145.0,40.0,5.206542056074767
2025-04-07 08:34:53,Morning Run,2.006,22.466666666666665,11.215791834903545,122.0,140.0,29.0,5.3572700296735905
2025-04-11 08:35:06,Morning Run,2.3894699999999998,27.416666666666668,11.470520761642577,127.0,149.0,45.0,5.229235258358662
2025-04-14 08:03:38,Morning Run,2.0848400000000002,22.533333333333335,10.808473843493298,129.0,149.0,38.0,5.551349112426036
2025-04-15 07:58:58,Morning Run day#1111,3.00977,34.45,11.486331265793705,132.0,148.0,60.0,5.241979680696661
2025-04-16 08:37:43,Morning Run day #1112,2.0641,23.133333333333333,11.208249271463796,127.0,149.0,36.0,5.3535734870317
2025-04-19 07:24:35,Morning Run day#1115,5.013739999999999,59.88333333333333,11.803588290840416,115.0,131.0,59.0,5.023507932090174
2025-04-23 08:00:30,Morning Run day #1119,2.0526999999999997,23.683333333333334,11.54201292705448,131.0,148.0,40.0,5.200365939479239
2025-04-26 07:59:24,Morning Run day#1122,2.02821,22.8,11.223344556677889,124.0,140.0,31.0,5.337394736842105
2025-04-30 08:34:12,Morning Run #1126,2.24331,25.766666666666666,11.486331265793705,117.0,145.0,29.0,5.223749029754205
2025-05-04 10:24:29,Morning Run #1130,2.64492,31.8,11.870845204178538,123.0,133.0,41.0,4.990415094339622
2025-05-08 08:20:07,Morning Run,2.18007,25.3,11.431184270690444,121.0,141.0,33.0,5.170126482213439
2025-05-11 09:59:47,Morning Run day#1137,3.1329499999999997,37.35,11.845534233593934,126.0,143.0,55.0,5.032851405622489
2025-05-13 08:30:53,Morning Run,2.43491,27.7,11.384335154826958,127.0,143.0,43.0,5.274173285198556
2025-05-15 07:07:52,Morning Run day #1141,2.0336600000000002,22.116666666666667,10.879025239338555,131.0,151.0,37.0,5.517088168801809
2025-05-20 06:49:21,Morning Run day #1146,2.58464,28.533333333333335,11.030222810500772,124.0,142.0,40.0,5.434990654205607
2025-05-26 07:00:06,Morning Run,2.005,21.516666666666666,10.738831615120274,127.0,138.0,32.0,5.591014717273431
2025-06-01 07:18:33,Morning Run,3.19585,37.333333333333336,11.54201292705448,117.0,137.0,43.0,5.1361875
2025-06-04 06:53:44,Morning Run day#1161,3.33812,39.21666666666667,11.71234481143125,122.0,143.0,50.0,5.107195920101997
2025-06-06 07:01:17,Morning Run,2.09878,25.533333333333335,11.811953697141508,113.0,136.0,24.0,4.931859007832898
2025-06-08 08:06:16,Morning Run,4.03748,49.13333333333333,12.086052695189752,123.0,144.0,64.0,4.9304369063772056
2025-06-09 07:19:52,Morning Run,2.68487,33.2,12.35483073881888,117.0,127.0,36.0,4.852174698795181
2025-06-11 07:22:45,Morning Run Δαυ#1168,3.0347399999999998,34.35,11.246063877642825,122.0,147.0,48.0,5.300855895196506
2025-06-15 08:03:53,Morning Run #1172,2.67368,31.233333333333334,11.614401858304296,121.0,141.0,38.0,5.136204909284952
2025-06-17 07:22:01,Morning Run,3.00332,34.8,11.59823706796567,122.0,136.0,46.0,5.178137931034483
2025-06-19 07:00:32,Morning Run,2.21801,25.65,11.55001155001155,121.0,136.0,33.0,5.188327485380118
2025-06-20 07:44:48,Morning Run,3.0241100000000003,36.63333333333333,12.051096649795133,123.0,144.0,50.0,4.953046405823477
2025-06-23 07:30:56,Morning Run #1080,2.6696999999999997,31.316666666666666,12.014737084271774,116.0,133.0,35.0,5.114912187333688
2025-06-25 07:34:49,Morning Run #1082,2.05998,23.533333333333335,11.42334932602239,122.0,152.0,33.0,5.2520736543909345
2025-06-28 07:44:25,Morning Run,2.01187,23.183333333333334,11.502185415228894,128.0,145.0,36.0,5.2068526240115025
2025-06-29 07:27:39,Morning Run,3.34419,39.5,11.77024482109228,120.0,135.0,48.0,5.079782278481013
2025-07-01 07:37:54,Morning Run #1188,3.12813,39.28333333333333,12.291052114060962,128.0,145.0,60.0,4.777797199830293
2025-07-02 07:38:23,Morning Run #1179,2.02384,23.25,11.42334932602239,125.0,144.0,32.0,5.222812903225806
2025-07-04 08:05:18,Morning Run #1192,1.08581,12.1,11.140819964349378,123.0,137.0,16.0,5.384181818181818
2025-07-06 08:20:55,Morning Run #1194,3.47106,41.55,11.853959222380276,128.0,144.0,64.0,5.012361010830325
2025-07-09 07:49:04,Morning Run,2.0093,22.75,11.376110786209386,124.0,137.0,32.0,5.299252747252748
2025-07-11 07:18:52,Morning Run,3.11848,38.28333333333333,12.04238921001927,120.0,134.0,45.0,4.887474096647802
2025-07-13 07:55:46,Morning Run,4.01448,47.71666666666667,11.795234725171031,123.0,139.0,60.0,5.047896611945511
2025-07-15 07:37:43,Morning Run #1203,1.78491,20.883333333333333,11.322463768115941,119.0,139.0,25.0,5.128233040702314
2025-07-17 07:30:03,Morning Run,3.3804499999999997,39.266666666666666,11.76430700314373,127.0,142.0,59.0,5.16537351443124
2025-07-18 08:00:41,Morning Run #1206,2.0489499999999996,23.133333333333333,11.299435028248586,132.0,142.0,40.0,5.3142795389048985
2025-07-20 08:02:05,Morning Run,3.67504,46.45,12.41927471435668,135.0,159.0,93.0,4.747091496232509
2025-07-23 08:08:40,Morning Run,1.7821500000000001,20.383333333333333,11.42334932602239,128.0,146.0,33.0,5.245903515944399
2025-07-27 07:49:20,Morning Run day#1215,5.02643,57.45,11.446886446886447,128.0,144.0,89.0,5.249535248041775
2025-07-29 07:52:20,Morning Run,4.138649999999999,49.36666666666667,11.845534233593934,121.0,142.0,61.0,5.030094530722484
2025-08-01 07:52:45,Morning Run #1220,2.02793,22.883333333333333,11.088933244621868,124.0,142.0,32.0,5.31722359796067
2025-08-03 08:14:08,Morning Run,6.023359999999999,70.01666666666667,11.446886446886447,128.0,143.0,107.0,5.161651035467746
2025-08-05 07:43:31,Morning Run,3.0393600000000003,35.516666666666666,11.51808339092375,127.0,137.0,52.0,5.134535898639138
2025-08-08 08:11:39,Morning Run,4.09934,46.15,11.253657438667567,132.0,144.0,80.0,5.329586132177681
2025-08-10 07:52:51,Morning Run,3.4743600000000003,42.45,12.068549360366884,115.0,126.0,43.0,4.910756183745583
2025-08-11 07:08:25,Morning Run day#1130,2.29277,24.266666666666666,10.56859015007398,131.0,140.0,41.0,5.668936813186813
2025-08-12 07:27:29,Morning Run,3.31129,36.416666666666664,10.993843447669304,131.0,143.0,60.0,5.455672311212815
2025-08-13 06:53:14,Morning Run,2.10865,22.133333333333333,10.47559187094071,134.0,162.0,42.0,5.716219879518072
2025-08-14 07:19:26,Morning Run day#1133,3.09544,32.88333333333333,10.622477161674103,135.0,153.0,64.0,5.648040547389762
2025-08-16 06:57:44,Morning Run day#1135,5.00922,58.016666666666666,11.574074074074074,123.0,139.0,77.0,5.18046308532031
2025-08-17 07:37:17,Morning Run day#1136,2.47884,28.166666666666668,11.361054305839582,121.0,142.0,36.0,5.280369230769231
2025-08-19 07:08:41,Morning Run,3.00896,31.883333333333333,10.608953957139827,130.0,149.0,54.0,5.662444328280188
2025-08-22 07:22:15,Morning Run day#1141,3.34854,35.18333333333333,10.52853232259423,139.0,154.0,68.0,5.710442444339176
2025-08-24 07:40:41,Morning Run,1.63802,17.75,10.79447322970639,120.0,141.0,22.0,5.536969014084507
2025-08-25 07:20:19,Morning Run day#1144,2.04621,21.233333333333334,10.3777501037775,129.0,142.0,34.0,5.782069073783359
2025-08-26 07:23:28,Morning Run day#1145,2.17736,23.8,10.871928680147859,125.0,137.0,34.0,5.489142857142857
2025-08-27 07:36:14,Morning Run #1146,2.0594200000000003,21.4,10.332713370531103,132.0,161.0,39.0,5.774074766355142
2025-08-29 07:29:50,Morning Run,2.35488,24.1,10.24380249948781,135.0,144.0,44.0,5.862771784232366
2025-09-02 07:36:28,Morning Run day #152,2.18465,22.883333333333333,10.462439840970914,137.0,149.0,45.0,5.728142753095412
2025-09-03 07:44:01,Morning Run day#1152,3.06697,32.63333333333333,10.642826734780757,140.0,154.0,65.0,5.638964249233912
2025-09-06 07:27:10,Morning Run Day#1156,6.337890000000001,76.16666666666667,12.199086654382189,126.0,143.0,113.0,4.992648577680525
2025-09-08 07:59:53,Morning Run day#1158,4.04031,47.96666666666667,11.728829462819611,122.0,134.0,60.0,5.053897150799165
2025-09-10 07:27:04,Morning Run day#1160,1.68527,17.8,10.541851149061776,131.0,153.0,30.0,5.680685393258426
2025-09-14 08:05:27,Morning Run #1164,3.83311,44.15,11.51012891344383,124.0,142.0,62.0,5.209209513023782
2025-09-15 12:22:00,Lunch Run #day1165,5.06128,62.96666666666667,12.24589762429586,127.0,137.0,92.0,4.822818422445739
2025-09-18 06:37:12,Morning Run Day#1168,2.0613,20.55,9.986019572598362,136.0,160.0,40.0,6.0183941605839415
2025-09-19 06:40:09,Morning Run #1169,2.17752,23.383333333333333,10.636034886194428,129.0,156.0,37.0,5.587364219529579
2025-09-21 07:37:32,Drapetsona Running day#1171,4.00887,45.6,11.407711613050422,119.0,137.0,54.0,5.274828947368421
2025-09-24 06:35:29,Morning Run day#1174,2.08009,22.566666666666666,10.608953957139827,122.0,148.0,28.0,5.530519940915806
2025-09-26 06:28:37,Morning Run Day #1176,2.1045599999999998,22.8,10.649627263045794,125.0,138.0,31.0,5.538315789473684
2025-09-28 09:39:00,Race4Cure,5.08185,63.1,11.938872970391596,135.0,158.0,103.0,4.832187004754358
2025-09-30 08:21:38,Morning Run Day#1180,3.05329,35.75,11.223344556677889,124.0,155.0,52.0,5.124402797202797
2025-10-03 08:19:06,Drapetsona Running Day#1283,2.04145,21.45,10.508617065994114,134.0,146.0,38.0,5.710349650349651
2025-10-05 07:39:09,Drapetsona Running Day#1285,2.33685,26.15,11.081560283687942,126.0,144.0,38.0,5.361797323135756
2025-10-08 08:22:00,Morning Run Day#1288,2.05172,22.166666666666668,10.738831615120274,129.0,141.0,36.0,5.553527819548872
2025-10-09 08:13:29,Morning Run Day#1289,2.01548,21.183333333333334,10.307153164296022,134.0,144.0,38.0,5.708676632572778
2025-10-10 08:19:27,Morning Run #1290,2.04664,21.7,10.602205258693807,135.0,147.0,41.0,5.658912442396314
2025-10-12 08:03:23,Morning Run Day#1292,4.0036700000000005,45.583333333333336,11.322463768115941,127.0,146.0,69.0,5.269912979890311
2025-10-14 08:13:46,Morning Run Day #1294,3.00403,35.03333333333333,11.454753722794958,128.0,145.0,54.0,5.144865842055186
2025-10-16 08:17:58,Morning Run Day#1296,2.15384,23.133333333333333,10.718113612004288,136.0,149.0,47.0,5.586328530259367
2025-10-17 08:13:22,Morning Run Day#1297,2.37085,25.116666666666667,10.595465140919687,138.0,146.0,51.0,5.663609820836098
2025-10-20 08:57:06,Morning Run,2.00541,21.733333333333334,10.808473843493298,126.0,139.0,32.0,5.536407975460122
2025-10-22 08:15:46,Drapetsona Running Day#1302,2.0654,21.8,10.555203715431707,136.0,150.0,41.0,5.684587155963302
2025-10-24 07:43:03,Morning Run Day#1304,1.58222,17.05,11.1781801922647,123.0,136.0,22.0,5.5679296187683285
2025-10-25 08:11:09,Morning Run Day#1305,2.41398,27.866666666666667,11.470520761642577,122.0,140.0,37.0,5.197564593301435
2025-10-26 07:34:33,Mornig Run day #1306,2.02035,20.433333333333334,10.11326860841424,132.0,148.0,34.0,5.932512234910278
2025-10-30 08:17:18,Morning Run Day#1310,2.01407,20.083333333333332,9.974067424695791,133.0,141.0,36.0,6.017138589211618
2025-10-31 08:23:03,Drapetsona Running Day #1311,1.47884,16.533333333333335,11.030222810500772,120.0,136.0,20.0,5.3667580645161275
2025-11-01 07:59:16,Morning Run Day#1312,2.15983,23.583333333333332,10.879025239338555,119.0,138.0,28.0,5.494973851590106
2025-11-02 07:51:21,Morning Run Day#1313,4.11277,49.05,11.887779362815026,123.0,136.0,65.0,5.03091131498471
2025-11-04 08:16:53,Drapetsona Running Day#1315,2.71074,31.516666666666666,11.502185415228894,125.0,144.0,43.0,5.160583818085669
2025-11-07 08:22:15,Morning Run Day#1318,1.78618,19.933333333333334,11.262907319945926,119.0,139.0,24.0,5.376461538461538
2025-11-09 08:56:20,Drapetsona Running Day#1320,2.37112,26.283333333333335,11.066843736166446,121.0,139.0,32.0,5.412829422954977
2025-11-10 08:21:31,Morning Run Day#1321,2.17213,24.6,11.253657438667567,126.0,142.0,35.0,5.297878048780488
2025-11-11 08:25:56,Drapetsona Running day#1322,1.89941,21.05,11.07419712070875,126.0,140.0,31.0,5.413995249406176
2025-11-13 08:20:03,Drapetsona Running Day#1324,2.03491,20.216666666666665,9.938382031405288,135.0,152.0,38.0,6.039304204451772
2025-11-16 09:15:47,Piraeus Running Day#1327,2.1813800000000003,25.0,11.462631820265933,127.0,131.0,36.0,5.235312
2025-11-18 19:00:51,Evening Run in Munich day#1329,3.05827,34.983333333333334,11.399908800729595,105.0,130.0,25.0,5.245246307765602
2025-11-20 10:37:57,Morning Run,1.61834,16.766666666666666,10.339123242349048,132.0,140.0,28.0,5.7912763419483095
2025-11-23 08:15:32,Morning Run Day#1335,3.02045,33.4,11.015642211940957,121.0,135.0,42.0,5.425958083832335
2025-11-24 08:25:03,Morning Run,2.00989,20.283333333333335,10.082677959265983,133.0,145.0,35.0,5.9454428923582565
2025-11-26 08:45:16,Drapetsona Running Day#1338,2.00293,19.983333333333334,9.968102073365232,136.0,155.0,39.0,6.013801501251043
2025-11-29 08:07:40,Morning Run Day#1341,3.34776,36.13333333333333,10.77354018530489,121.0,149.0,48.0,5.559011070110701
2025-11-30 08:17:20,Morning Run Day#1342,2.28131,23.766666666666666,10.3777501037775,136.0,158.0,46.0,5.759267882187938
2025-12-02 08:20:36,Morning Run #1344,2.02933,22.433333333333334,10.957703265395573,121.0,139.0,29.0,5.42762852897474
2025-12-03 08:19:10,Morning Run Day#1345,2.00949,20.9,10.410160316468874,132.0,144.0,36.0,5.768870813397129
2025-12-06 08:03:38,Morning Run Day#1348,3.0523800000000003,32.38333333333333,10.608953957139827,132.0,152.0,54.0,5.655464745239321
2025-12-07 08:55:39,Morning Run day#1349,3.04629,33.583333333333336,11.030222810500772,133.0,141.0,59.0,5.442503225806451
2025-12-08 08:36:29,Morning Run day#1350,3.20833,34.18333333333333,10.588733587462938,122.0,145.0,45.0,5.631393466601659
2025-12-10 08:21:15,Morning Run Day#1352,2.03247,18.716666666666665,9.132420091324201,138.0,154.0,39.0,6.515487088156724
2025-12-12 08:28:25,Morning Run,2.01029,20.1,9.998000399920016,136.0,157.0,39.0,6.00086567164179
2025-12-15 08:17:54,Morning Run Day#1357,2.04522,20.283333333333335,9.9147332936744,139.0,158.0,43.0,6.049952341824157
2025-12-17 08:16:41,Morning Run Day#1359,2.0058,20.6,10.101010101010102,112.0,141.0,20.0,5.842135922330096
2025-12-22 08:18:38,Morning Run Day#1364,2.0173,21.35,10.56859015007398,125.0,136.0,29.0,5.669227166276347
2025-12-23 08:24:43,Drapetsona Running day#1365,2.03838,20.966666666666665,10.275380189066995,132.0,143.0,35.0,5.833201907790144
2025-12-26 08:48:19,Drapetsona Running Day1368-400k yearly,2.34318,24.516666666666666,10.47559187094071,133.0,150.0,44.0,5.73449898028552
2025-12-29 09:03:44,Drapetsona Running Day#1371,2.2296,23.3,10.442773600668337,134.0,155.0,43.0,5.741459227467811
2025-12-30 08:19:30,Drapetsona Running Day#1372,2.01387,19.2,9.540164090822362,143.0,155.0,46.0,6.293343749999999
2026-01-02 08:26:08,Drapetsona Running Day#1374,2.44157,25.733333333333334,10.541851149061776,133.0,144.0,45.0,5.692779792746114
2026-01-03 08:34:15,Morning Run Day#1375,2.0064,21.2,10.56859015007398,134.0,142.0,38.0,5.678490566037737
2026-01-04 09:13:57,Drapetsona Running Day#1376,2.03021,21.816666666666666,10.74575542660649,136.0,146.0,42.0,5.5834652406417105
2026-01-06 08:48:06,Morning Run day#1378,2.01578,21.783333333333335,10.78050884001725,134.0,141.0,39.0,5.552263198163733
2026-01-08 08:20:23,Morning Run Day#1380,2.0052,21.1,10.52853232259423,137.0,144.0,40.0,5.701990521327014
2026-01-11 08:47:23,Drapetsona Running Day#1383,2.2480700000000002,22.516666666666666,10.01602564102564,135.0,146.0,43.0,5.990415988156921
2026-01-14 08:20:29,Drapetsona Running day#1386,2.0941799999999997,22.05,10.815487778498811,131.0,146.0,37.0,5.698448979591836
2026-01-15 08:16:01,Morning Run Day#1387,2.04226,21.566666666666666,10.53518752633797,133.0,139.0,38.0,5.681712519319938
2026-01-19 08:15:10,Morning Run day#1891,2.01091,20.383333333333333,10.131712259371833,136.0,145.0,39.0,5.919277187244481
2026-01-23 08:22:58,Drapetsona Running Day#1395,3.01662,32.46666666666667,10.759629868732516,135.0,159.0,63.0,5.574862422997947
2026-01-24 08:44:13,Drapetsona Running Day#1396,2.01707,20.933333333333334,10.300782859497321,139.0,150.0,45.0,5.781410828025477
2026-01-28 15:10:31,Sliema Running Day#1400,2.02108,22.633333333333333,11.125945705384957,139.0,151.0,48.0,5.357796759941089
2026-02-01 09:15:27,Drapetsona Running Day#1404,2.00684,21.433333333333334,10.442773600668337,146.0,158.0,53.0,5.617903576982893
2026-02-04 08:25:29,Drapetsona Running Day#1407,2.01032,21.566666666666666,10.738831615120274,134.0,145.0,40.0,5.592853168469861
2026-02-06 08:19:48,Drapetsona Running Day#1409,2.21753,22.666666666666668,10.218679746576743,141.0,150.0,49.0,5.869932352941175
2026-02-08 08:35:41,Morning Run Day#1411,2.10183,22.466666666666665,10.697475395806588,131.0,148.0,38.0,5.61319584569733
2026-02-10 08:16:04,Drapetsona Running Day#1413,2.6550100000000003,27.1,10.16260162601626,139.0,160.0,60.0,5.878250922509225
2026-02-12 08:17:34,Morning Run Day #1415,2.02483,21.266666666666666,10.488777008600797,139.0,151.0,47.0,5.712686520376176
2026-02-14 08:22:53,Drapetsona Running Day#1417,2.56745,28.616666666666667,11.11111111111111,131.0,149.0,48.0,5.3831217239371
